     Depth,     GAMMA,  RES(16N),  RES(64N),   NEUTRON,Outcome
762.5,104.988,3.14731,4.2589,389.128,Dry
762.8,32.1963,3.88395,4.35128,472.513,Dry
763,32.1963,5.72556,4.62843,319.641,Dry
763.3,1,8.94837,5.18274,389.128,Dry
763.5,21.7975,12.8157,6.24515,319.641,Dry
763.8,42.5951,15.9004,8.8319,375.231,Dry
764,32.1963,17.2356,12.3425,396.077,Dry
764.3,11.3988,17.696,15.8993,333.538,Dry
764.5,42.5951,18.2485,18.6708,430.821,Dry
764.8,11.3988,18.4327,20.4261,409.974,Dry
765,1,18.5247,21.8118,514.205,Dry
765.3,21.7975,18.8931,22.3661,486.41,Dry
765.5,42.5951,18.847,22.7126,444.718,Dry
765.8,32.1963,18.5708,23.5209,465.564,Dry
766,1,18.2485,24.3524,437.769,Dry
766.3,42.5951,18.2485,24.6757,382.179,Dry
766.5,11.3988,18.3866,24.491,403.026,Dry
766.8,1,18.2024,24.4448,493.359,Dry
767,21.7975,17.9722,24.3986,416.923,Dry
767.3,11.3988,17.9262,24.3986,347.436,Dry
767.5,42.5951,17.9722,23.9829,340.487,Dry
767.8,32.1963,18.2945,23.7519,354.385,Dry
768,11.3988,18.4327,22.8743,458.615,Dry
768.3,42.5951,18.3866,21.9966,486.41,Dry
768.5,21.7975,18.4787,21.1652,514.205,Dry
768.8,1,17.742,20.1027,465.564,Dry
769,42.5951,17.1435,19.4561,375.231,Dry
769.3,21.7975,16.4069,19.0865,451.667,Dry
769.5,1,15.2559,18.4398,420.397,Dry
769.8,11.3988,14.5883,17.3774,382.179,Dry
770,21.7975,13.8747,15.5297,382.179,Dry
770.3,32.1963,13.1841,14.5135,507.256,Dry
770.5,42.5951,11.5727,14.2364,382.179,Dry
770.8,21.7975,9.91522,14.144,430.821,Dry
771,52.9939,8.71817,14.0516,333.538,Dry
771.3,52.9939,8.62609,13.7282,375.231,Dry
771.5,32.1963,8.76421,13.4511,423.872,Dry
771.8,21.7975,9.45481,13.1278,396.077,Dry
772,21.7975,10.1915,12.712,472.513,Dry
772.3,73.7914,10.6979,12.6196,396.077,Dry
772.5,1,10.9741,12.6196,444.718,Dry
772.8,11.3988,11.2504,12.943,528.103,Dry
773,52.9939,11.2964,13.4049,319.641,Dry
773.3,32.1963,11.0662,14.0516,416.923,Dry
773.5,21.7975,10.836,14.5597,423.872,Dry
773.8,11.3988,10.8821,15.114,385.654,Dry
774,52.9939,10.6749,15.4374,416.923,Dry
774.3,73.7914,11.0662,15.7145,305.744,Dry
774.5,42.5951,11.5727,15.6221,389.128,Dry
774.8,32.1963,12.9078,15.5297,465.564,Dry
775,11.3988,13.8286,15.6683,396.077,Dry
775.3,42.5951,14.289,16.3612,403.026,Dry
775.5,11.3988,14.243,17.4698,500.308,Dry
775.8,11.3988,14.243,18.5322,403.026,Dry
776,32.1963,14.197,19.687,493.359,Dry
776.3,6.19939,14.0128,20.2875,319.641,Dry
776.5,21.7975,14.3351,20.7725,535.051,Dry
776.8,21.7975,14.0128,21.3499,514.205,Dry
777,11.3988,14.4272,21.7195,409.974,Dry
777.3,11.3988,15.1638,21.6733,521.154,Dry
777.5,11.3988,15.44,21.9042,416.923,Dry
777.8,32.1963,15.44,22.5509,389.128,Dry
778,1,15.6242,22.7819,486.41,Dry
778.3,1,16.1767,22.8281,479.462,Dry
778.5,73.7914,16.9133,22.9666,583.692,Dry
778.8,11.3988,17.3277,23.1514,500.308,Dry
779,42.5951,17.5118,23.6595,423.872,Dry
779.3,11.3988,17.5579,23.8443,375.231,Dry
779.5,1,17.4198,24.0752,423.872,Dry
779.8,32.1963,17.5118,24.1214,451.667,Dry
780,21.7975,17.2816,24.0752,472.513,Dry
780.3,21.7975,17.0514,24.0291,312.692,Dry
780.5,42.5951,17.0514,23.7981,416.923,Dry
780.8,11.3988,16.7292,23.6595,423.872,Dry
781,1,16.499,23.6595,354.385,Dry
781.3,21.7975,16.545,23.1976,271,Dry
781.5,21.7975,16.4069,22.5509,389.128,Dry
781.8,42.5951,16.4069,22.1352,479.462,Dry
782,32.1963,16.3608,21.7195,430.821,Dry
782.3,52.9939,16.1306,21.3499,562.846,Dry
782.5,42.5951,15.5321,20.9804,396.077,Dry
782.8,1,15.1638,20.7032,368.282,Dry
783,1,14.9796,20.4723,528.103,Dry
783.3,21.7975,14.7955,20.0104,409.974,Dry
783.5,52.9939,14.6574,19.6408,451.667,Dry
783.8,52.9939,14.3811,19.3637,382.179,Dry
784,1,14.243,19.0403,312.692,Dry
784.3,42.5951,14.1049,18.7632,528.103,Dry
784.5,11.3988,14.1049,18.3936,493.359,Dry
784.8,11.3988,14.0128,18.1627,500.308,Dry
785,52.9939,13.5984,18.1165,416.923,Dry
785.3,21.7975,13.138,18.1165,514.205,Dry
785.5,52.9939,12.8157,18.1165,479.462,Dry
785.8,1,12.8157,18.0703,479.462,Dry
786,1,13.4603,17.9317,375.231,Dry
786.3,11.3988,14.243,17.7008,444.718,Dry
786.5,21.7975,14.7034,17.6084,403.026,Dry
786.8,42.5951,15.1178,17.9317,458.615,Dry
787,11.3988,15.1868,18.0703,368.282,Dry
787.3,42.5951,15.1178,18.3936,444.718,Dry
787.5,63.3926,15.0717,18.486,465.564,Dry
787.8,1,15.0717,18.4398,458.615,Dry
788,11.3988,15.0717,18.3474,375.231,Dry
788.3,21.7975,15.0257,17.9317,416.923,Dry
788.5,32.1963,14.8876,17.5622,409.974,Dry
788.8,42.5951,14.7034,17.1003,409.974,Dry
789,32.1963,14.5653,16.3612,368.282,Dry
789.3,32.1963,14.3811,15.2064,416.923,Dry
789.5,52.9939,14.243,14.0054,479.462,Dry
789.8,42.5951,13.7366,13.4049,500.308,Dry
790,21.7975,12.2633,12.8506,423.872,Dry
790.3,11.3988,10.6979,12.4349,430.821,Dry
790.5,16.5982,9.68501,12.1115,396.077,Dry
790.8,32.1963,8.99441,11.7882,437.769,Dry
791,32.1963,8.67213,11.3263,333.538,Dry
791.3,21.7975,8.62609,10.9105,416.923,Dry
791.5,32.1963,8.21173,10.4948,403.026,Dry
791.8,1,7.88945,10.3562,382.179,Dry
792,21.7975,7.84341,10.0791,368.282,Dry
792.3,63.3926,8.07361,9.89432,548.949,Dry
792.5,32.1963,8.58005,9.89432,437.769,Dry
792.8,11.3988,8.90233,9.75574,451.667,Dry
793,32.1963,9.22461,9.80193,451.667,Dry
793.3,1,9.45481,9.66336,312.692,Dry
793.5,52.9939,9.40877,9.61717,403.026,Dry
793.8,21.7975,9.08649,9.80193,378.705,Dry
794,21.7975,8.58005,10.1253,458.615,Dry
794.3,21.7975,8.11965,10.0791,333.538,Dry
794.5,21.7975,8.16569,9.89432,284.897,Dry
794.8,52.9939,8.02757,10.1715,451.667,Dry
795,32.1963,8.25777,10.1253,444.718,Dry
795.3,32.1963,8.71817,10.0791,434.295,Dry
795.5,42.5951,8.76421,9.61717,423.872,Dry
795.8,1,8.99441,9.57097,333.538,Dry
796,1,9.08649,9.47859,389.128,Dry
796.3,21.7975,9.08649,9.29382,479.462,Dry
796.5,11.3988,9.13253,8.97048,326.59,Dry
796.8,32.1963,8.76421,8.50856,430.821,Dry
797,1,8.21173,8.32379,396.077,Dry
797.3,21.7975,7.52113,8.18521,430.821,Dry
797.5,32.1963,6.83052,8.00045,409.974,Dry
797.8,21.7975,6.27804,7.86187,333.538,Dry
798,42.5951,5.67952,7.95426,333.538,Dry
798.3,21.7975,5.3112,7.90806,264.051,Dry
798.5,63.3926,5.3112,7.26138,326.59,Dry
798.8,94.589,5.5414,6.42992,305.744,Dry
799,11.3988,6.0018,6.15277,347.436,Dry
799.3,52.9939,5.95576,6.15277,416.923,Dry
799.5,11.3988,5.40328,6.15277,277.949,Dry
799.8,84.1902,5.5414,6.42992,319.641,Dry
800,52.9939,5.03496,6.89184,361.333,Dry
800.3,73.7914,4.94288,7.07661,382.179,Dry
800.5,52.9939,4.98892,7.26138,382.179,Dry
800.8,63.3926,5.03496,7.07661,389.128,Dry
801,42.5951,5.21912,7.03042,333.538,Dry
801.3,21.7975,5.3112,6.89184,368.282,Dry
801.5,73.7914,5.26516,7.03042,298.795,Dry
801.8,42.5951,5.5414,7.07661,389.128,Dry
802,63.3926,5.86368,6.89184,423.872,Dry
802.3,63.3926,6.27804,7.07661,389.128,Dry
802.5,52.9939,6.4622,7.26138,340.487,Dry
802.8,11.3988,6.60032,7.81568,368.282,Dry
803,21.7975,6.37012,8.2776,305.744,Dry
803.3,42.5951,6.41616,8.92429,389.128,Dry
803.5,11.3988,6.41616,9.20144,423.872,Dry
803.8,73.7914,6.55428,9.47859,368.282,Dry
804,11.3988,6.64636,9.59407,396.077,Dry
804.3,73.7914,6.89958,9.84813,389.128,Dry
804.5,21.7975,7.24488,9.52478,430.821,Dry
804.8,21.7975,7.65925,9.61717,437.769,Dry
805,52.9939,8.30381,9.61717,396.077,Dry
805.3,52.9939,8.25777,9.61717,389.128,Dry
805.5,73.7914,9.54689,10.4948,396.077,Dry
805.8,42.5951,9.47783,11.6034,458.615,Dry
806,32.1963,9.40877,12.8506,382.179,Dry
806.3,32.1963,10.4217,13.8206,319.641,Dry
806.5,32.1963,10.836,13.4973,403.026,Dry
806.8,1,11.7108,12.9892,368.282,Dry
807,21.7975,13.3682,12.458,569.795,Dry
807.3,32.1963,13.5294,12.5735,548.949,Dry
807.5,52.9939,13.4143,13.4973,472.513,Dry
807.8,11.3988,15.3019,14.5135,333.538,Dry
808,11.3988,17.4198,15.0216,562.846,Dry
808.3,16.5982,19.8599,15.2526,583.692,Dry
808.5,11.3988,22.1619,14.7676,472.513,Dry
808.8,42.5951,21.5634,14.8369,389.128,Dry
809,21.7975,19.3995,15.8993,535.051,Dry
809.3,32.1963,16.8673,15.8993,437.769,Dry
809.5,11.3988,15.1638,15.5759,458.615,Dry
809.8,26.9969,13.6445,15.7145,475.987,Dry
810,21.7975,12.5395,14.9754,493.359,Dry
810.3,11.3988,11.3425,14.0516,542,Dry
810.5,11.3988,10.4217,13.4973,465.564,Dry
810.8,1,9.63898,13.3125,451.667,Dry
811,11.3988,8.99441,13.0354,451.667,Dry
811.3,21.7975,8.58005,12.0191,413.449,Dry
811.5,32.1963,8.44193,10.4486,368.282,Dry
811.8,1,8.76421,9.4324,423.872,Dry
812,1,9.33971,8.92429,535.051,Dry
812.3,11.3988,9.54689,8.73952,555.897,Dry
812.5,32.1963,8.53401,8.73952,507.256,Dry
812.8,26.9969,7.88945,9.24763,444.718,Dry
813,52.9939,7.75133,10.2177,472.513,Dry
813.3,21.7975,7.42905,10.2639,493.359,Dry
813.5,32.1963,7.86643,10.0329,548.949,Dry
813.8,21.7975,8.16569,9.61717,514.205,Dry
814,42.5951,8.34985,9.15525,430.821,Dry
814.3,11.3988,8.11965,9.01667,569.795,Dry
814.5,21.7975,7.56717,9.24763,604.538,Dry
814.8,11.3988,6.55428,9.10905,521.154,Dry
815,63.3926,6.41616,9.15525,291.846,Dry
815.3,21.7975,6.4622,9.38621,423.872,Dry
815.5,21.7975,6.32408,9.75574,423.872,Dry
815.8,32.1963,6.78448,10.2639,521.154,Dry
816,32.1963,7.10676,10.2639,500.308,Dry
816.3,52.9939,7.38301,10.772,479.462,Dry
816.5,32.1963,7.38301,11.4648,507.256,Dry
816.8,32.1963,7.65925,11.8344,416.923,Dry
817,1,8.30381,12.0191,479.462,Dry
817.3,21.7975,9.08649,11.4648,521.154,Dry
817.5,16.5982,10.5598,10.8643,583.692,Dry
817.8,21.7975,13.4603,10.5872,854.692,Dry
818,1,18.1564,10.9105,1077.05,Dry
818.3,11.3988,21.9317,12.4811,854.692,Dry
818.5,52.9939,22.5763,16.7769,646.231,Dry
818.8,73.7914,22.4842,23.059,694.872,Dry
819,11.3988,23.4971,27.7706,813,Dry
819.3,21.7975,27.5946,28.0016,938.077,Dry
819.5,42.5951,33.8101,23.8443,1042.31,Dry
819.8,1,37.0789,17.516,1132.64,Dry
820,11.3988,35.3294,14.9292,972.82,Dry
820.3,21.7975,25.6149,14.6059,1090.95,Dry
820.5,21.7975,16.591,14.9292,715.718,Dry
820.8,11.3988,12.3553,13.6359,743.513,Dry
821,42.5951,10.6519,13.4049,590.641,Dry
821.3,73.7914,9.59293,13.4973,569.795,Dry
821.5,1,8.21173,13.6359,444.718,Dry
821.8,32.1963,8.25777,12.8506,375.231,Dry
822,21.7975,7.61321,11.9268,528.103,Dry
822.3,42.5951,7.79737,11.2339,451.667,Dry
822.5,42.5951,7.56717,10.8182,389.128,Dry
822.8,32.1963,7.47509,10.6796,396.077,Dry
823,11.3988,7.24488,10.541,500.308,Dry
823.3,11.3988,7.1528,9.80193,291.846,Dry
823.5,42.5951,7.06072,9.80193,507.256,Dry
823.8,52.9939,6.64636,9.66336,528.103,Dry
824,73.7914,6.50824,9.45549,674.026,Dry
824.3,42.5951,6.73844,8.64713,562.846,Dry
824.5,21.7975,6.87656,8.36998,423.872,Dry
824.8,11.3988,6.87656,8.55475,416.923,Dry
825,32.1963,6.41616,8.2776,611.487,Dry
825.3,37.3957,6.60032,8.23141,542,Dry
825.5,32.1963,6.37012,7.95426,507.256,Dry
825.8,42.5951,6.13992,7.63091,423.872,Dry
826,63.3926,6.09388,7.7233,479.462,Dry
826.3,42.5951,6.0018,7.39995,437.769,Dry
826.5,73.7914,5.86368,7.26138,576.744,Dry
826.8,37.3957,6.0018,6.98422,562.846,Dry
827,104.988,6.04784,6.93803,576.744,Dry
827.3,52.9939,6.32408,6.93803,590.641,Dry
827.5,136.184,6.76146,6.98422,625.385,Dry
827.8,84.1902,7.70529,7.1228,528.103,Dry
828,94.589,8.53401,7.26138,555.897,Dry
828.3,73.7914,8.76421,7.81568,656.654,Dry
828.5,52.9939,8.99441,8.2776,674.026,Dry
828.8,84.1902,8.99441,8.64713,660.128,Dry
829,52.9939,9.15555,8.87809,590.641,Dry
829.3,94.589,9.27065,8.8319,694.872,Dry
829.5,52.9939,9.36273,8.92429,687.923,Dry
829.8,94.589,9.36273,8.60094,847.744,Dry
830,42.5951,9.36273,8.50856,792.154,Dry
830.3,63.3926,8.94837,8.69333,757.41,Dry
830.5,11.3988,8.07361,8.73952,576.744,Dry
830.8,42.5951,8.21173,8.8319,396.077,Dry
831,63.3926,7.42905,9.01667,458.615,Dry
831.3,84.1902,7.33697,9.4324,528.103,Dry
831.5,32.1963,7.24488,9.01667,632.333,Dry
831.8,32.1963,7.79737,8.46237,548.949,Dry
832,63.3926,7.79737,8.2776,618.436,Dry
832.3,26.9969,7.75133,8.32379,521.154,Dry
832.5,32.1963,7.84341,8.60094,500.308,Dry
832.8,42.5951,7.65925,8.2776,326.59,Dry
833,42.5951,7.84341,8.46237,451.667,Dry
833.3,32.1963,7.38301,8.60094,625.385,Dry
833.5,32.1963,7.24488,8.69333,632.333,Dry
833.8,26.9969,7.42905,8.41617,653.18,Dry
834,52.9939,7.38301,8.32379,486.41,Dry
834.3,42.5951,7.19884,8.36998,507.256,Dry
834.5,52.9939,7.24488,8.50856,507.256,Dry
834.8,52.9939,7.61321,8.23141,729.615,Dry
835,11.3988,8.11965,8.04664,715.718,Dry
835.3,63.3926,8.21173,7.90806,555.897,Dry
835.5,42.5951,8.11965,8.13902,778.256,Dry
835.8,115.387,8.34985,8.09283,625.385,Dry
836,21.7975,8.67213,8.32379,680.974,Dry
836.3,73.7914,8.76421,8.36998,653.18,Dry
836.5,63.3926,8.76421,8.39308,674.026,Dry
836.8,21.7975,9.27065,8.23141,722.667,Dry
837,42.5951,9.22461,8.09283,618.436,Dry
837.3,21.7975,9.17857,8.00045,604.538,Dry
837.5,11.3988,9.13253,8.09283,680.974,Dry
837.8,52.9939,9.04045,7.90806,632.333,Dry
838,73.7914,8.81025,7.93116,632.333,Dry
838.3,73.7914,8.48797,7.95426,687.923,Dry
838.5,84.1902,8.07361,8.00045,576.744,Dry
838.8,42.5951,7.88945,8.09283,701.82,Dry
839,94.589,7.52113,8.18521,813,Dry
839.3,58.1933,7.42905,8.13902,653.18,Dry
839.5,84.1902,7.33697,8.00045,701.82,Dry
839.8,125.785,7.24488,7.95426,583.692,Dry
840,94.589,7.24488,8.00045,764.359,Dry
840.3,63.3926,7.38301,8.13902,736.564,Dry
840.5,32.1963,7.56717,8.46237,687.923,Dry
840.8,73.7914,7.75133,8.73952,569.795,Dry
841,21.7975,8.11965,8.8319,576.744,Dry
841.3,42.5951,8.48797,8.87809,660.128,Dry
841.5,73.7914,8.53401,8.73952,674.026,Dry
841.8,32.1963,8.81025,8.78571,597.59,Dry
842,104.988,8.71817,8.73952,555.897,Dry
842.3,58.1933,8.48797,8.8319,701.82,Dry
842.5,94.589,8.81025,8.8319,632.333,Dry
842.8,52.9939,8.67213,8.78571,694.872,Dry
843,63.3926,8.48797,8.92429,757.41,Dry
843.3,94.589,8.34985,8.87809,667.077,Dry
843.5,136.184,8.34985,8.69333,694.872,Dry
843.8,125.785,8.34985,8.69333,656.654,Dry
844,115.387,8.39589,8.73952,701.82,Dry
844.3,115.387,8.48797,8.73952,674.026,Dry
844.5,125.785,8.81025,8.36998,548.949,Dry
844.8,125.785,9.17857,7.76949,729.615,Dry
845,146.583,9.45481,7.6771,653.18,Dry
845.3,52.9939,8.81025,7.6771,750.462,Dry
845.5,32.1963,9.36273,7.53853,972.82,Dry
845.8,63.3926,9.54689,7.42305,750.462,Dry
846,104.988,9.52387,7.39995,597.59,Dry
846.3,125.785,9.17857,8.32379,736.564,Dry
846.5,42.5951,8.02757,8.50856,590.641,Dry
846.8,84.1902,7.42905,8.46237,326.59,Dry
847,94.589,7.24488,8.41617,326.59,Dry
847.3,63.3926,6.78448,8.60094,368.282,Dry
847.5,63.3926,6.3471,9.10905,340.487,Dry
847.8,104.988,6.73844,8.78571,340.487,Dry
848,42.5951,7.01468,8.46237,361.333,Dry
848.3,73.7914,7.31395,8.46237,375.231,Dry
848.5,94.589,7.42905,8.92429,389.128,Dry
848.8,73.7914,7.19884,8.92429,528.103,Dry
849,188.178,7.93549,9.01667,569.795,Dry
849.3,115.387,8.30381,9.10905,548.949,Dry
849.5,94.589,8.48797,8.87809,611.487,Dry
849.8,115.387,9.13253,9.10905,576.744,Dry
850,94.589,9.91522,9.29382,670.551,Dry
850.3,177.779,10.4677,9.10905,604.538,Dry
850.5,52.9939,11.1583,9.52478,701.82,Dry
850.8,84.1902,10.9281,9.70955,639.282,Dry
851,94.589,11.0662,9.61717,743.513,Dry
851.3,125.785,11.2043,9.61717,715.718,Dry
851.5,52.9939,10.0994,10.2177,757.41,Dry
851.8,73.7914,9.36273,10.4948,576.744,Dry
852,94.589,9.63898,10.4024,403.026,Dry
852.3,73.7914,9.31669,10.541,493.359,Dry
852.5,115.387,8.85629,11.4648,729.615,Dry
852.8,104.988,9.45481,11.3725,708.769,Dry
853,32.1963,9.82314,10.772,562.846,Dry
853.3,104.988,10.1454,10.8182,583.692,Dry
853.5,63.3926,10.0994,10.772,771.308,Dry
853.8,84.1902,10.3296,11.3725,698.346,Dry
854,42.5951,10.6058,11.4187,694.872,Dry
854.3,73.7914,10.7439,10.5872,535.051,Dry
854.5,125.785,10.7209,10.5872,465.564,Dry
854.8,94.589,10.0073,10.6334,458.615,Dry
855,42.5951,9.91522,10.31,465.564,Dry
855.3,104.988,10.79,9.9867,510.731,Dry
855.5,84.1902,9.7771,9.9867,507.256,Dry
855.8,104.988,9.7771,10.4948,562.846,Dry
856,32.1963,10.2835,10.4948,562.846,Dry
856.3,125.785,10.5137,10.4486,708.769,Dry
856.5,136.184,10.2835,10.4486,548.949,Dry
856.8,73.7914,10.6519,10.541,590.641,Dry
857,63.3926,10.6058,10.772,687.923,Dry
857.3,84.1902,10.9281,11.1184,535.051,Dry
857.5,94.589,11.3425,11.5572,604.538,Dry
857.8,115.387,12.0331,11.973,590.641,Dry
858,115.387,12.9078,12.5273,653.18,Dry
858.3,73.7914,13.4603,13.1739,639.282,Dry
858.5,63.3926,13.7366,14.0978,743.513,Dry
858.8,84.1902,14.0128,15.0216,660.128,Dry
859,42.5951,14.7264,15.6683,674.026,Dry
859.3,63.3926,15.2559,16.4536,792.154,Dry
859.5,94.589,15.6702,16.7538,743.513,Dry
859.8,73.7914,16.0386,16.8231,694.872,Dry
860,73.7914,16.499,16.6845,722.667,Dry
860.3,136.184,16.7752,16.7769,715.718,Dry
860.5,94.589,16.7292,16.9617,674.026,Dry
860.8,63.3926,16.4529,17.0079,646.231,Dry
861,42.5951,16.0846,17.4698,583.692,Dry
861.3,94.589,15.9004,17.5622,562.846,Dry
861.5,94.589,15.8544,17.3774,708.769,Dry
861.8,94.589,15.5321,17.3312,514.205,Dry
862,125.785,15.3249,17.1465,639.282,Dry
862.3,52.9939,15.394,17.1465,569.795,Dry
862.5,63.3926,15.394,16.7769,590.641,Dry
862.8,115.387,15.394,16.7307,632.333,Dry
863,52.9939,15.394,16.6845,514.205,Dry
863.3,73.7914,15.394,16.3612,604.538,Dry
863.5,63.3926,15.2559,16.1764,660.128,Dry
863.8,94.589,15.1178,15.7607,660.128,Dry
864,146.583,14.7955,15.2064,611.487,Dry
864.3,104.988,14.4272,14.6521,548.949,Dry
864.5,73.7914,13.5524,14.2364,472.513,Dry
864.8,52.9939,12.6776,14.0516,514.205,Dry
865,125.785,11.987,13.5435,479.462,Dry
865.3,104.988,12.2633,13.4511,569.795,Dry
865.5,104.988,13.092,13.4049,555.897,Dry
865.8,63.3926,13.6445,13.4742,632.333,Dry
866,94.589,14.243,14.0516,548.949,Dry
866.3,52.9939,14.5192,14.0978,743.513,Dry
866.5,84.1902,14.5653,14.0978,583.692,Dry
866.8,84.1902,14.3811,14.144,535.051,Dry
867,63.3926,13.2761,14.2826,635.808,Dry
867.3,115.387,12.3093,14.5597,611.487,Dry
867.5,73.7914,11.6647,14.883,785.205,Dry
867.8,63.3926,11.3425,15.0678,674.026,Dry
868,11.3988,11.0202,15.2988,764.359,Dry
868.3,52.9939,10.9741,14.883,757.41,Dry
868.5,32.1963,11.1583,14.6059,583.692,Dry
868.8,94.589,11.1123,14.3749,604.538,Dry
869,73.7914,11.0432,14.2826,729.615,Dry
869.3,52.9939,11.0662,14.1902,604.538,Dry
869.5,52.9939,11.2043,14.3287,778.256,Dry
869.8,63.3926,11.1583,14.6521,646.231,Dry
870,73.7914,11.2964,14.5135,535.051,Dry
870.3,32.1963,11.3425,14.6983,660.128,Dry
870.5,42.5951,11.3425,14.6983,639.282,Dry
870.8,63.3926,11.5266,14.883,576.744,Dry
871,63.3926,11.7108,14.7445,569.795,Dry
871.3,115.387,11.8949,14.9754,639.282,Dry
871.5,84.1902,11.987,15.114,562.846,Dry
871.8,94.589,12.3093,15.0678,542,Dry
872,52.9939,12.3553,15.4835,590.641,Dry
872.3,52.9939,12.2172,15.4374,576.744,Dry
872.5,42.5951,12.4474,15.3912,562.846,Dry
872.8,73.7914,12.5395,15.2064,514.205,Dry
873,42.5951,12.5855,14.7445,646.231,Dry
873.3,63.3926,12.9078,14.3749,611.487,Dry
873.5,125.785,12.9539,14.3749,597.59,Dry
873.8,73.7914,12.6776,14.4673,639.282,Dry
874,104.988,13.138,14.5597,528.103,Dry
874.3,32.1963,13.0459,14.7445,542,Dry
874.5,42.5951,12.9308,15.2064,458.615,Dry
874.8,32.1963,12.9078,15.2526,590.641,Dry
875,94.589,12.6776,15.0678,548.949,Dry
875.3,84.1902,12.5395,15.0216,437.769,Dry
875.5,37.3957,12.6316,15.0678,507.256,Dry
875.8,32.1963,12.4474,15.1602,472.513,Dry
876,63.3926,12.5165,15.345,507.256,Dry
876.3,52.9939,12.6316,15.0678,472.513,Dry
876.5,32.1963,12.9078,14.6983,423.872,Dry
876.8,52.9939,13.2301,14.6059,493.359,Dry
877,52.9939,13.1841,14.5597,465.564,Dry
877.3,84.1902,13.1841,14.7445,500.308,Dry
877.5,42.5951,13.0459,15.1602,409.974,Dry
877.8,42.5951,12.9539,15.9917,444.718,Dry
878,32.1963,12.5855,16.9617,500.308,Dry
878.3,63.3926,12.4014,16.9617,639.282,Dry
878.5,104.988,12.4474,16.8231,555.897,Dry
878.8,32.1963,12.2633,16.6383,528.103,Dry
879,32.1963,12.2633,16.6383,639.282,Dry
879.3,42.5951,12.3553,16.4998,562.846,Dry
879.5,73.7914,12.4474,16.6383,569.795,Dry
879.8,11.3988,12.5395,16.7769,528.103,Dry
880,63.3926,12.6316,16.6845,486.41,Dry
880.3,73.7914,12.3553,16.8231,555.897,Dry
880.5,32.1963,12.4935,16.8693,611.487,Dry
880.8,42.5951,12.5855,17.0079,521.154,Dry
881,52.9939,12.5395,17.1003,618.436,Dry
881.3,32.1963,12.4935,17.4005,625.385,Dry
881.5,63.3926,12.5395,17.4236,444.718,Dry
881.8,42.5951,12.9539,17.516,542,Dry
882,32.1963,13.138,17.4698,660.128,Dry
882.3,52.9939,13.1841,17.3774,694.872,Dry
882.5,94.589,13.6445,17.5622,562.846,Dry
882.8,21.7975,13.5984,17.8855,604.538,Dry
883,32.1963,13.5524,18.486,486.41,Dry
883.3,32.1963,13.5064,19.0403,611.487,Dry
883.5,42.5951,13.7366,19.2713,535.051,Dry
883.8,21.7975,13.9668,19.1327,493.359,Dry
884,32.1963,14.3351,18.9479,576.744,Dry
884.3,73.7914,14.6113,18.8556,590.641,Dry
884.5,73.7914,14.4502,18.9479,653.18,Dry
884.8,42.5951,14.7955,19.1327,813,Dry
885,52.9939,15.1178,19.5484,701.82,Dry
885.3,94.589,15.1178,19.9642,604.538,Dry
885.5,32.1963,15.1178,21.0728,660.128,Dry
885.8,11.3988,15.0257,21.4423,701.82,Dry
886,42.5951,14.9336,21.8118,667.077,Dry
886.3,42.5951,15.2098,22.0428,722.667,Dry
886.5,11.3988,15.3019,22.0428,646.231,Dry
886.8,32.1963,15.4861,22.3661,806.051,Dry
887,32.1963,15.8544,22.6895,750.462,Dry
887.3,21.7975,16.0386,22.9666,674.026,Dry
887.5,42.5951,16.1767,23.5671,625.385,Dry
887.8,1,16.2688,24.1214,660.128,Dry
888,42.5951,16.4529,24.7681,701.82,Dry
888.3,11.3988,16.6371,25.0915,861.641,Dry
888.5,63.3926,16.9594,25.3686,750.462,Dry
888.8,1,17.2356,25.692,653.18,Dry
889,11.3988,17.5579,26.0153,667.077,Dry
889.3,21.7975,17.9722,26.3848,733.09,Dry
889.5,73.7914,18.7549,26.9853,694.872,Dry
889.8,52.9939,19.3535,27.5858,667.077,Dry
890,42.5951,19.9059,28.1863,743.513,Dry
890.3,42.5951,20.5505,28.7406,729.615,Dry
890.5,21.7975,21.3332,29.5721,632.333,Dry
890.8,52.9939,21.8396,30.034,715.718,Dry
891,21.7975,22.4381,30.5421,660.128,Dry
891.3,21.7975,22.8065,30.8424,632.333,Dry
891.5,63.3926,23.0367,30.8193,576.744,Dry
891.8,63.3926,23.451,30.9578,611.487,Dry
892,32.1963,23.405,30.8655,639.282,Dry
892.3,52.9939,23.0827,30.9117,576.744,Dry
892.5,32.1963,22.6223,31.1888,493.359,Dry
892.8,73.7914,22.1619,31.5583,562.846,Dry
893,52.9939,21.6094,31.5583,535.051,Dry
893.3,21.7975,21.3332,31.4198,548.949,Dry
893.5,21.7975,21.149,31.004,611.487,Dry
893.8,11.3988,20.8267,30.8193,493.359,Dry
894,52.9939,20.5505,30.5421,535.051,Dry
894.3,42.5951,20.2743,30.6345,493.359,Dry
894.5,26.9969,19.998,30.5421,479.462,Dry
894.8,42.5951,19.6988,30.5421,680.974,Dry
895,94.589,19.4916,30.4497,625.385,Dry
895.3,63.3926,19.6527,30.3112,632.333,Dry
895.5,21.7975,19.8599,29.9416,653.18,Dry
895.8,52.9939,20.1822,30.034,590.641,Dry
896,21.7975,20.3663,30.1726,632.333,Dry
896.3,32.1963,20.3203,30.8655,722.667,Dry
